beta_0,beta_1,sigma,log_lik
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.58689563,1.0494955,0.40452315,-3.6682573
-0.15212535,0.91078478,0.48256825,-3.5434257
-0.15212535,0.91078478,0.48256825,-3.5434257
-0.15212535,0.91078478,0.48256825,-3.5434257
0.23824631,0.93744739,0.52900168,-3.9264919
0.34353529,0.73683646,0.5236802,-4.1760802
0.34353529,0.73683646,0.5236802,-4.1760802
0.94130102,0.70912896,0.49133509,-4.2573543
0.94130102,0.70912896,0.49133509,-4.2573543
1.0936762,0.67771666,0.44897384,-4.9352483
1.0936762,0.67771666,0.44897384,-4.9352483
1.0936762,0.67771666,0.44897384,-4.9352483
1.0936762,0.67771666,0.44897384,-4.9352483
1.0936762,0.67771666,0.44897384,-4.9352483
0.67748632,0.67113012,0.48819883,-4.216634
0.97500134,0.64002134,0.44443314,-4.4319749
0.97500134,0.64002134,0.44443314,-4.4319749
0.97500134,0.64002134,0.44443314,-4.4319749
0.97500134,0.64002134,0.44443314,-4.4319749
0.61207263,0.77380474,0.4309394,-4.0775357
0.74760929,0.7781475,0.41824739,-4.8572487
0.74760929,0.7781475,0.41824739,-4.8572487
0.74760929,0.7781475,0.41824739,-4.8572487
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.92838467,0.55282886,0.41900773,-6.4712669
0.93394587,0.58693395,0.41870676,-5.4960865
0.82281525,0.61668095,0.46474635,-4.7870347
0.82281525,0.61668095,0.46474635,-4.7870347
0.79223816,0.69036443,0.4479776,-4.1472611
0.21788248,0.83735255,0.44203409,-3.6501431
-0.36554386,1.0031815,0.46085688,-3.2797678
-0.36554386,1.0031815,0.46085688,-3.2797678
-0.36554386,1.0031815,0.46085688,-3.2797678
-0.36554386,1.0031815,0.46085688,-3.2797678
-1.9972535,1.5038785,0.61443854,-3.8381625
-0.56697412,1.1074865,0.96452943,-4.1578382
-0.96098915,1.2467683,0.70844086,-3.6324579
-1.0775969,1.2352499,0.68909088,-3.4434098
-0.16708033,0.91758027,1.1606141,-4.7464767
-1.6999207,1.4661895,1.1412374,-4.8502644
-3.6518573,1.8963446,0.80416738,-5.1747607
-1.306989,1.2012713,0.60595845,-3.8022447
-1.306989,1.2012713,0.60595845,-3.8022447
-1.5014067,1.2860955,0.64785604,-3.6379398
-2.0899426,1.4209772,0.73573081,-4.189079
-3.72164,1.7658171,1.0229756,-6.0261394
-3.1036459,2.0253228,1.1814732,-6.3342567
-4.6568123,2.0088637,1.0356255,-6.7656657
1.7837264,0.37278635,0.80490697,-4.6246175
2.596299,0.19436788,0.70967727,-5.3353866
-2.1265942,1.4725282,0.81785448,-4.1250329
-2.7754572,1.6062281,0.93912628,-4.7952442
-2.2844888,1.464565,0.98123998,-4.6857183
-1.4627957,1.3690248,0.6343675,-3.583085
-2.1253623,1.4462203,0.59203548,-4.146829
-2.3892057,1.4820872,0.62690524,-4.6934334
-2.7548262,1.5730497,0.71548676,-4.931524
-3.9632079,1.9291988,0.69979837,-6.0893443
-3.9632079,1.9291988,0.69979837,-6.0893443
-0.034213721,1.035381,0.88579556,-4.281313
-0.27477494,1.093276,1.05292,-4.6006235
-0.092782004,1.002276,1.138463,-4.699683
-0.09913861,0.80642753,1.1072739,-4.9783782
-0.17418043,0.73357446,1.1670907,-5.7521625
4.9703627,-0.43995907,1.6020819,-6.9355634
5.2952001,-0.98538128,2.0876211,-8.6967621
1.2530207,0.44252571,1.9213937,-6.6503728
1.7389829,0.33453501,0.8717336,-4.933477
-0.10635054,0.7740704,1.1906011,-5.3431255
-1.4592951,1.5802369,1.4366813,-6.2417819
-1.5984383,1.4343944,1.4512744,-5.547564
1.4237429,0.68732246,1.0889273,-5.3243332
2.5091186,0.16584326,1.3477568,-5.7405593
3.2026152,-0.079987511,1.7559172,-6.6757294
-1.941701,1.4359486,0.68433667,-3.7915636
-2.6690171,1.6782097,0.94253184,-4.5858613
2.2056696,0.45068043,0.71559642,-5.7569987
2.1326568,0.30518572,0.71671993,-4.8406905
0.61855707,0.74189118,1.5720173,-5.7662825
-6.4321989,2.6395384,1.445306,-7.0765685
-8.6346747,3.8224524,2.3975463,-9.6050939
-9.2576787,3.7565692,1.882521,-9.0623728
-10.750885,3.8775998,1.6762892,-9.5744899
-11.972441,4.2016698,2.0418215,-9.7355092
-10.110495,3.8329169,1.9126442,-8.9946227
-8.2911641,3.2176398,1.2684919,-8.6366936
-8.0411558,3.1144917,1.9573034,-7.9489053
-6.613492,2.9526623,2.2640709,-7.9812635
1.6852173,0.31411257,0.6430146,-5.7205388
0.28530743,0.88200089,0.65694785,-3.5326763
1.0120034,0.63061199,0.62980508,-3.8448209
-4.2849861,1.9265895,1.1174401,-6.2771609
-3.2150799,1.8464163,1.2488838,-5.401142
-3.1300767,1.698796,1.2005579,-5.3758593
-3.0109994,1.6982668,1.1438514,-5.1516666
1.2717242,0.62214681,0.55227049,-4.3890715
2.328379,0.30502407,1.6001373,-6.0938115
3.1221092,-0.045867917,0.91675556,-5.9192235
3.1423992,-0.0099806891,1.0826665,-5.7039202
1.4909357,0.58207368,0.87272849,-4.554847
1.1931966,0.61019573,0.91810271,-4.3543225
2.4435044,0.16348856,0.89165173,-5.2583643
-2.2777479,1.5409699,0.93271867,-4.3850379
-2.8244551,1.5487475,1.3007434,-5.6965744
-7.5488249,3.0102083,2.0989381,-7.8619228
-7.4460344,2.9965286,1.9473601,-7.7265459
2.5071435,0.23783481,0.6837703,-5.2949009
0.17230741,0.68936117,0.678103,-5.3402239
-0.05728103,1.1021691,0.84809342,-4.7695048
1.0442908,0.79555125,1.0403005,-5.1743722
0.026933083,0.76191091,1.2139996,-5.254403
-0.46379463,0.95350565,1.328586,-5.2632345
0.10461567,1.1754245,0.78008476,-6.9551059
-0.70390332,1.0722881,0.79193994,-3.7185651
-0.17534321,1.0237734,0.84412527,-3.9032626
0.55564324,0.67906175,0.79040264,-4.1520943
-0.004760431,0.90446974,0.55899039,-3.2642614
-0.004760431,0.90446974,0.55899039,-3.2642614
-0.004760431,0.90446974,0.55899039,-3.2642614
-0.004760431,0.90446974,0.55899039,-3.2642614
0.19483168,0.99490428,0.55471373,-4.6113274
-0.27399621,1.0080911,0.58693854,-3.2011321
-0.63531952,1.0768289,0.65645309,-3.3209379
-1.0337527,1.1073907,0.85566275,-4.1903963
0.84599931,0.46057535,1.3215348,-5.9786134
1.2466813,0.49699714,1.3640569,-5.4794863
1.6600681,0.70891565,1.3025684,-6.2159269
-0.77675634,1.312576,0.59167745,-5.4409479
-0.18949528,0.88023382,0.70914803,-3.8863115
-0.0060321402,0.65295576,0.78707505,-6.6590528
-2.0812069,1.4228369,0.79105806,-4.214595
-1.8932907,1.3540112,0.67285521,-4.1669837
0.07493801,0.5670572,1.3575329,-6.7553337
0.70078882,0.76723225,0.83755095,-4.0302743
0.91225489,0.64757315,0.81857128,-4.0411229
-0.51726613,0.75692681,0.60815937,-9.6528748
0.29786142,0.8822919,0.61204379,-3.5087996
0.22387649,1.0465733,0.56618345,-6.0346636
0.21342405,0.88186239,0.51794449,-3.3720844
0.62240503,0.68952462,0.49031957,-4.1079766
0.62240503,0.68952462,0.49031957,-4.1079766
0.91030262,0.66724369,0.43538213,-4.3943055
0.88452808,0.65416648,0.4367441,-4.4245212
0.48995982,0.7669125,0.44468669,-3.8497138
0.81569773,0.71921312,0.44624789,-4.2201012
0.81569773,0.71921312,0.44624789,-4.2201012
0.81569773,0.71921312,0.44624789,-4.2201012
0.81569773,0.71921312,0.44624789,-4.2201012
1.4219801,0.56015799,0.45221132,-5.1803399
1.467461,0.55602841,0.49216384,-4.9196987
0.92970972,0.54120052,0.53104463,-5.2938449
0.85353926,0.63955113,0.5551278,-3.947615
0.11284161,0.88246896,0.78000028,-3.6756586
-0.55374689,1.3056018,0.67278683,-6.298564
-1.1941789,1.1917176,0.72971586,-3.7133672
-0.22970103,1.0609868,0.69912386,-3.7040706
-1.670863,1.3254034,1.1500922,-4.8149567
0.12572176,0.94062041,0.6745601,-3.5824028
-0.46006749,1.0797337,0.95345791,-4.1295184
-0.18583449,0.86623959,1.1129723,-4.8009618
-3.8566081,1.9280073,0.99170614,-5.3853438
-4.9263638,2.0734217,2.0955701,-7.4282396
-3.557989,1.3032739,1.3339264,-10.690452
-2.2776396,1.5899861,1.2011556,-5.0337827
-2.0323955,1.6236087,1.2026649,-5.307595
1.1419031,0.52442816,0.69588869,-4.3229536
-6.6006427,3.5074931,3.1414445,-10.193768
3.3698182,0.13314495,0.78182863,-6.8213616
1.9873371,0.13609229,0.73601934,-7.3205809
-1.3356773,1.6175171,1.0457078,-6.9029523
0.75931429,0.97321413,0.99373035,-6.101465
1.1683507,1.1057116,0.98663944,-11.07088
2.8321567,0.72879587,1.5539758,-9.6957665
1.5842295,0.57002315,1.6863029,-6.1788459
2.085828,0.27998164,1.6900161,-6.249122
1.7299989,0.50807692,1.9377468,-6.6301175
-0.0062682765,0.98235678,1.1472512,-4.7372852
-2.0238271,1.5771372,0.78748703,-4.3684482
-1.5245402,1.263667,0.71323488,-3.9147501
-1.4649497,1.4072625,0.82740941,-4.1097253
-1.1037874,1.2199382,0.68461843,-3.4268928
-3.4843887,1.9663517,1.7182186,-6.3826682
-0.74795472,1.1101651,0.49228392,-3.2084882
-0.74795472,1.1101651,0.49228392,-3.2084882
-0.74795472,1.1101651,0.49228392,-3.2084882
-0.48505737,1.1372949,0.49395388,-3.8420494
-0.4621539,1.0068858,0.51889951,-3.3081434
-0.4621539,1.0068858,0.51889951,-3.3081434
-0.4621539,1.0068858,0.51889951,-3.3081434
-0.28492028,1.1147271,0.5264758,-4.3367845
-0.28492028,1.1147271,0.5264758,-4.3367845
-1.1038883,1.1329122,0.56939072,-3.9226032
-0.71127937,1.1384211,0.55613726,-3.1875139
-1.1916725,1.0969279,0.61836536,-4.8737975
-2.602237,1.4684896,0.95109431,-5.3535978
-1.4521153,1.3688293,0.84828519,-3.9900094
-1.4056028,1.257015,0.77538939,-3.8269608
0.44640563,0.96923661,0.91257895,-4.9654198
-2.1792176,1.3101339,1.1408832,-5.7003972
-2.6889932,1.5106298,1.2200389,-5.5378139
0.052555868,0.93306218,1.13216,-4.6489473
-0.78730897,0.95974997,1.0443323,-5.1104159
-0.031901466,1.0342101,1.1294959,-4.8316113
-3.221772,1.8619352,1.3066233,-5.5307732
-2.4632194,1.5873308,1.526677,-5.7663941
-2.7746881,1.4603899,1.474202,-6.2966861
-1.6414304,1.5798226,2.4328502,-7.5280988
-4.603779,1.9512657,3.6101902,-9.0860096
-2.7083515,1.8988885,1.4818461,-6.3329019
-3.4435663,1.4659976,1.5003253,-7.7307198
0.33399567,1.2031646,1.8336205,-7.3292137
-1.1052822,1.5489763,1.0869698,-6.7320671
-2.1404439,1.2119335,1.0925103,-6.5945008
5.3134261,-0.41320516,1.1602394,-7.4637966
2.2067454,0.49935894,2.2562845,-7.3516966
1.243153,0.84764142,2.7339943,-8.0551668
0.040145701,0.87371667,2.1952141,-6.9515477
-0.066279641,0.85968224,2.2362366,-7.0445701
1.8226964,0.4805007,2.0653693,-6.8566757
0.65796406,0.65920462,1.7074728,-6.1149791
0.85571299,0.6764076,1.7113119,-6.0822221
-1.6852397,1.415768,1.0200249,-4.4407383
-2.4908395,1.3488247,1.0744354,-6.2270804
-2.5724631,1.301886,1.0817158,-7.1255499
-2.1676407,1.7197631,0.93765155,-5.5172988
-2.1053413,1.6444012,1.0454838,-5.0612072
-2.760173,1.6729338,1.0326875,-4.7860093
-2.3400366,1.9329688,1.7310175,-7.2990772
-5.2826477,1.989349,2.0885882,-8.1107321
-0.32414467,1.0484924,0.80973909,-3.7467813
0.031835428,0.82156337,0.71728061,-3.9150349
-0.58643855,0.96829501,0.57724726,-4.1690091
-0.58643855,0.96829501,0.57724726,-4.1690091
-0.47850206,0.96098052,0.73472686,-3.8867971
-0.69255011,1.0997814,0.72241973,-3.4634986
-0.26290756,0.99071863,0.5573311,-3.1693592
-0.26290756,0.99071863,0.5573311,-3.1693592
-0.26290756,0.99071863,0.5573311,-3.1693592
-3.8983653,2.1062917,1.1900932,-5.7741988
-4.6061072,2.1967568,0.84703696,-6.0551581
-5.4359581,2.4606992,0.74770205,-7.8066868
-3.5591571,1.9408174,2.1197388,-7.0138978
-1.6647437,1.3528466,1.7019658,-6.0460786
-1.6084241,1.5036918,1.8078093,-6.3997356
-3.3651735,1.9663022,1.6681895,-6.3340594
-3.6242296,1.8969361,1.383507,-5.7609546
-5.2707978,2.383471,1.3139599,-6.3655485
-5.3287325,2.4029393,0.95108208,-6.5869585
2.4156657,0.59806375,3.2482074,-8.7971732
2.2639831,0.67060892,3.5809345,-9.1511466
2.8484389,0.49838674,3.6504122,-9.2244892
-1.0164523,1.3487465,2.9397463,-8.1195361
-0.31989184,1.4038297,1.9525202,-7.5234046
-0.15028838,1.0505703,1.410091,-5.4354079
0.87948801,0.63251125,1.1122322,-4.7609993
0.90354537,0.64078187,0.51275077,-4.017296
0.90354537,0.64078187,0.51275077,-4.017296
0.90354537,0.64078187,0.51275077,-4.017296
0.90756549,0.64598518,0.47101234,-4.1971608
0.90756549,0.64598518,0.47101234,-4.1971608
0.90756549,0.64598518,0.47101234,-4.1971608
0.90756549,0.64598518,0.47101234,-4.1971608
0.90756549,0.64598518,0.47101234,-4.1971608
1.0225977,0.54233039,0.50986481,-5.0076723
1.0225977,0.54233039,0.50986481,-5.0076723
1.1449756,0.6086603,0.47804685,-4.3899299
1.1449756,0.6086603,0.47804685,-4.3899299
1.1449756,0.6086603,0.47804685,-4.3899299
1.1449756,0.6086603,0.47804685,-4.3899299
0.8142077,0.66954884,0.50421657,-3.9309471
0.54621035,0.66308679,0.48514966,-4.9331506
0.15526404,0.87962711,0.71654364,-3.5268946
-0.14325727,1.0307089,1.0981544,-4.6272883
-0.35324864,0.673891,1.040861,-7.1353
-2.841791,1.3803139,1.3047083,-6.9197189
-2.2722792,1.9008277,1.4969031,-7.0794862
-3.0652995,1.664065,1.4251509,-5.8032677
-1.5741018,1.6337654,0.99536261,-6.3050259
-1.3852665,1.1651956,0.971323,-4.7372982
0.36925114,0.86584696,0.66958306,-3.6151715
-0.92014245,1.0877687,0.56920485,-3.7950558
-0.14081552,0.83247083,0.60248359,-4.3872962
-0.50301661,0.9641327,0.7929422,-4.0144272
-0.4796819,1.0356448,0.64339775,-3.289742
-0.5950502,1.0521466,0.70310236,-3.4613546
0.45408375,0.70070512,1.0838989,-4.759235
-0.49996195,0.84001295,0.66754067,-6.0517998
1.0527612,0.88312403,1.1362858,-6.031531
0.66258953,0.80566459,1.1461742,-4.8374248
-0.17062234,0.85582095,1.2196391,-5.0744983
-1.4791109,1.2918586,0.8373213,-3.9396828
-1.5268778,1.3216212,0.59465934,-3.4853792
-1.5268778,1.3216212,0.59465934,-3.4853792
-1.5268778,1.3216212,0.59465934,-3.4853792
-2.0112805,1.2513341,0.62866419,-6.9719431
0.84769678,0.78115321,1.0942619,-4.8378853
0.30669035,0.81369662,1.4013784,-5.3545166
-3.235018,1.7211201,0.75603631,-5.145513
-2.1333228,1.6345247,0.81497711,-4.6783255
-2.3831935,1.4834676,0.82142402,-4.5447647
0.95602612,0.37463747,1.8052602,-6.9060811
2.6899737,0.53098139,2.8240655,-8.4083469
0.62315951,0.63891094,3.5062605,-8.7761677
-1.2852723,1.247677,1.8844329,-6.3893559
-0.87740828,1.273484,1.5065051,-5.7012703
-6.3610795,2.9118639,2.1855585,-7.9227994
-3.9335583,1.8562253,1.8924184,-6.8516346
-5.0912208,2.2978121,1.7113655,-6.7144743
-5.9077668,2.2009796,1.6305915,-8.0317114
-6.3108663,2.2847603,1.6916484,-8.3325514
-6.6428122,2.4898249,1.6878107,-7.8362608
-6.4481909,3.1546873,2.2218547,-8.7562222
-5.8979322,3.2463803,2.115678,-10.209182
-6.515003,3.079522,1.9891052,-8.3083248
-2.4579566,1.4084979,1.3736346,-5.913661
-2.6726257,1.6190793,1.3855396,-5.5239052
-5.8674861,2.5230825,1.7729346,-7.0305885
5.0080401,-0.14493501,1.5181976,-7.9360836
3.3480333,-0.41813642,1.130582,-9.2465725
4.6761125,-0.36346549,1.0958967,-6.7225771
6.1617325,-0.7534717,1.2171839,-7.808324
5.0456805,-0.53859703,1.3451939,-6.9339564
2.8366345,0.16978377,1.1963878,-5.5753531
2.3488886,0.1889529,1.2576436,-5.5859866
2.2638938,0.25118113,1.0856655,-5.1832793
-5.8225928,2.5375687,1.1358128,-6.7438658
-5.314205,2.117119,2.3547389,-7.9262512
-5.4091853,2.2622357,0.78702221,-8.2496657
-4.1580461,2.2404772,1.3353978,-6.3013782
-0.56680465,0.84533377,0.7178605,-6.0910718
1.6196852,0.61669544,1.4572081,-5.8904942
-1.8705794,1.3472323,1.2027245,-5.0614241
0.72371822,0.64264921,0.90916808,-4.361609
-1.4253237,1.4112656,0.78436965,-4.1282945
-1.7845492,1.3108155,0.75599268,-4.2649482
-1.7845492,1.3108155,0.75599268,-4.2649482
-2.4183319,1.5289962,0.62046373,-4.3453822
-2.4183319,1.5289962,0.62046373,-4.3453822
-2.3870126,1.517778,0.9378264,-4.5436302
-0.82667106,1.3018301,0.96720767,-4.7747202
0.18126744,1.0106752,0.92592129,-4.6408699
-0.4128028,1.0445799,0.91133611,-3.9843122
-0.72740239,1.0020952,0.9045747,-4.4103928
0.16406928,0.97282757,0.7329695,-3.9941976
-0.7939181,1.0086163,0.60782523,-4.4100167
0.27495241,0.72013593,0.7065261,-4.3509769
0.73700764,0.79045368,0.71773482,-3.9896441
-0.54304627,0.92709774,0.592765,-4.6809413
1.6624516,0.44284444,1.1515792,-5.0300869
1.8925991,0.41256346,1.156112,-5.1097152
3.449164,-0.11385537,0.98051898,-6.0024565
3.6612717,-0.16011933,1.0782355,-6.0692934
1.7551591,0.38679213,0.86173478,-4.6248257
2.341571,0.33369794,0.83983879,-5.0288671
0.2225382,0.92918022,0.72618477,-3.7870521
-1.0305868,1.2153663,0.60990776,-3.2775648
-1.1177376,1.2048773,0.574711,-3.3066414
-0.24383128,1.018437,1.0521487,-4.4127715
-0.46517596,1.3010118,0.94441639,-5.8517295
0.5726408,0.68678927,0.62955105,-3.9346581
0.18142028,0.82991366,0.67069318,-3.5400911
-0.021295414,0.76111084,0.84290275,-4.8102583
-0.17643265,0.83867339,0.65168872,-4.3527297
-0.17643265,0.83867339,0.65168872,-4.3527297
-1.4931498,1.5274889,0.89953552,-5.2364722
-0.14412144,1.219338,1.4841778,-6.2735503
-2.4839695,1.6375762,0.76345019,-4.2415481
-1.9350054,1.4613428,0.78796551,-3.9369529
-2.7001385,1.6595478,0.7365341,-4.3328515
-3.2109714,1.9264551,0.60322285,-6.1432835
-2.0108076,1.4713551,1.5751713,-5.8053181
-3.0442403,1.5878051,1.5316091,-6.1975299
-2.0258821,1.6995867,1.077869,-5.6987046
-1.5451007,1.306196,1.1265839,-4.7064252
-2.7118642,1.6181997,0.76677201,-4.4608703
-1.5519176,1.3863871,0.66791619,-3.624968
-0.50756241,1.1915829,0.86905991,-4.4179879
-1.448727,1.1844063,0.67224599,-4.5435325
-1.448727,1.1844063,0.67224599,-4.5435325
0.3819046,0.6740211,0.70342651,-4.6183453
-0.54454394,1.008779,0.58876417,-3.4678594
-0.41790086,0.94394417,0.67144053,-3.8178585
1.3118553,0.55695611,0.74069633,-4.108456
0.99990193,0.59413896,0.73872331,-4.0486031
0.39122397,0.81580375,0.71167004,-3.589695
-1.1013136,1.1502419,0.76424139,-3.8567225
-0.93205977,1.159933,0.62386052,-3.29269
-0.31456841,1.0051744,1.0751481,-4.4556601
4.3275328,-0.28949309,0.84217828,-7.0615419
-0.46719164,1.1461161,0.87860424,-4.1818146
-1.327722,1.0774102,0.72371675,-5.690754
-1.1300729,1.1592134,0.68362217,-3.7230421
-2.5397842,1.7208865,0.92946082,-4.7817528
-0.58816587,1.1990715,0.82118994,-4.2141094
-0.98872045,1.3246882,0.64142721,-4.3551059
-1.064297,1.3312687,0.59937429,-4.2151928
-1.064297,1.3312687,0.59937429,-4.2151928
-1.2789675,1.3471808,0.68405463,-3.7604669
0.30662072,0.93520886,0.59711033,-4.0468571
0.30662072,0.93520886,0.59711033,-4.0468571
0.28602023,0.85873081,0.75053241,-3.651642
-0.87848681,1.1048608,0.64535109,-3.5100549
-1.437592,1.31094,0.61091538,-3.4244968
-1.437592,1.31094,0.61091538,-3.4244968
-1.709984,1.4023704,0.56377791,-3.5813346
-1.4001834,1.1717974,0.64654154,-4.554631
0.12274996,0.88846457,0.59127637,-3.3010031
0.12274996,0.88846457,0.59127637,-3.3010031
0.12274996,0.88846457,0.59127637,-3.3010031
0.12274996,0.88846457,0.59127637,-3.3010031
0.12274996,0.88846457,0.59127637,-3.3010031
0.21123979,0.94123218,0.65084836,-3.7626393
-0.44116756,1.0221145,0.79157048,-3.6568563
-0.99722171,1.2529839,0.92083932,-4.1270559
2.4239117,-0.020689471,1.5696504,-6.8398999
1.8908554,0.29645179,1.7787663,-6.4291741
2.9267754,0.13687765,1.495972,-6.0658575
4.7212402,-0.34510233,1.8346378,-7.0799596
5.6289358,-0.29922898,1.634994,-8.2392974
1.8704058,-0.11918281,2.101192,-8.4899361
0.97029021,0.98842362,2.6425956,-8.0739218
0.91115483,0.42933292,1.2954211,-6.0524344
1.4034473,0.76925212,1.1227114,-5.9556616
-0.88029599,1.2654726,0.52622476,-4.1058557
-0.52186346,1.159948,0.55053356,-3.8754753
-0.30292025,1.01846,0.55242985,-3.1722087
-0.34084154,1.0691178,0.55058048,-3.3857517
-0.34084154,1.0691178,0.55058048,-3.3857517
-1.0404001,1.1291346,0.72866895,-3.8116822
-0.46547812,1.1877996,0.7147871,-4.3629553
-0.13304908,1.0992857,1.4150211,-5.6000066
-2.9757844,1.7320927,1.0032147,-4.8264869
-0.62230193,0.82099649,2.0926998,-7.1850355
-4.6195198,2.2048628,1.0303786,-5.8645115
-1.2482119,1.1639404,0.82598459,-4.1873151
-0.8819834,1.2463405,1.0376003,-4.5109666
-2.4887738,1.6979785,0.8578932,-4.6190817
-2.7736696,1.6363663,0.84141361,-4.5527951
1.2740492,0.38833204,1.0981911,-5.4892095
1.3937155,0.4359315,0.60552997,-4.9307368
1.3918,0.49842657,0.62884876,-4.2696414
2.3292616,0.48111452,0.61187041,-8.0123061
1.70051,0.53565482,0.59576521,-5.0240886
0.98325269,0.47451939,0.6132305,-5.9300014
3.3160917,0.23099892,1.6047608,-6.8218182
7.9269367,-1.3423076,1.1317134,-10.227065
7.7618359,-1.3204667,1.0759839,-10.535433
7.7866583,-1.4399964,1.1084636,-11.076824
7.4705138,-1.3700885,1.7636836,-8.607294
2.7999924,0.48676182,1.8655908,-7.4501765
3.1436148,0.16806588,0.94221154,-5.9020396
3.3448663,0.047038445,1.0178367,-5.7572051
3.3448663,0.047038445,1.0178367,-5.7572051
-1.0530941,1.0823907,1.2848254,-5.2899865
-0.087815806,0.82243001,0.82748403,-4.3342248
-0.18255591,0.77033365,0.82286585,-5.2658478
-1.4648531,1.3098109,0.93066056,-4.1405416
-0.07111276,0.88283551,1.3525952,-5.2504953
-0.60527989,1.1312228,1.208684,-4.849429
-1.2708023,1.2637675,0.96854442,-4.2042583
-0.58912469,1.0704374,1.065113,-4.427436
0.74479537,0.70537097,0.56526982,-3.6653619
-2.4734073,1.481688,0.93871921,-4.8914774
-2.644491,1.6290114,0.98602388,-4.6546095
4.1666854,-0.03991404,1.9597315,-7.2952352
3.5643553,-0.2652768,2.3922798,-7.7412054
4.6434753,-0.28176595,0.85208974,-7.6024089
4.1359784,-0.14893068,0.88289267,-6.7745347
-1.5211498,1.4894476,0.77418217,-4.6791604
-2.3006459,1.4757941,0.75962474,-4.3484922
-2.6787718,1.7414665,0.66688288,-4.7158764
-2.7728878,1.6272482,0.65512813,-4.6244749
-2.7728878,1.6272482,0.65512813,-4.6244749
-2.7728878,1.6272482,0.65512813,-4.6244749
1.5957777,0.4043828,0.78985087,-4.6004438
-0.36752847,0.93699326,0.90713103,-4.2004339
0.37874389,1.0472204,0.88171848,-5.6958698
-0.63937708,0.93550114,0.89942574,-4.7711096
-1.463136,1.4714608,0.6822274,-4.7006406
-0.90448229,1.1928802,0.82087985,-3.7567767
-0.90448229,1.1928802,0.82087985,-3.7567767
-0.82482975,1.1446026,0.74486514,-3.5248993
-1.67156,1.3184694,0.70250493,-3.861228
-2.6479523,1.5912162,0.91230387,-4.6123347
-1.3596693,1.1949233,0.57758899,-4.1350054
-0.2922644,0.87826136,0.60087085,-4.2913305
-1.2944697,1.2741621,0.8036587,-3.7582637
-1.9140136,1.4934987,0.57971936,-3.8697391
-1.9140136,1.4934987,0.57971936,-3.8697391
1.6218237,0.4255535,0.70455054,-4.4570179
-3.2590376,1.7480993,1.068922,-5.1763509
-0.96157452,1.4241407,1.9265699,-6.8372197
-3.7876023,2.0062413,2.6488157,-7.8062209
-1.3096252,1.1738363,1.8348718,-6.3759054
-0.93164484,1.2681254,1.2223598,-5.0001956
-2.3794805,2.2163484,1.6379406,-9.8280291
-6.231741,1.9788887,2.1047578,-9.9432052
-5.5457271,2.2101301,1.9433597,-7.5046384
-4.6560754,2.3317734,1.5188232,-6.4945786
-2.9686984,1.7161657,0.69203173,-4.6097891
-2.9423539,1.7032081,0.61856449,-4.7526844
-3.2205097,1.9695915,1.6708864,-6.4197893
-3.5176833,1.9762873,0.88809867,-5.2577904
-0.38576961,1.0911433,0.93439759,-4.1630015
-1.0178192,1.2739783,0.60921097,-3.6167516
-1.0178192,1.2739783,0.60921097,-3.6167516
-3.0682878,1.9192169,0.84526064,-5.4981781
-3.8731651,2.5537582,2.2433095,-8.8442709
-4.1841854,1.9756466,1.6227449,-6.4091619
-2.8411701,1.6268987,1.0358153,-4.9609651
-0.54162378,1.0739744,0.63012851,-3.2425905
-0.53279833,0.97039997,0.59545982,-3.8745384
-0.53279833,0.97039997,0.59545982,-3.8745384
-0.53279833,0.97039997,0.59545982,-3.8745384
-0.99026131,1.0676579,0.66560407,-4.2765157
-1.1330565,1.1172213,0.76334479,-4.2067902
-1.1945754,1.1257691,0.7486774,-4.297162
-1.984781,1.0772921,0.73666844,-10.948268
-0.89876787,1.288544,0.83918758,-4.296906
-1.7759454,1.4131303,0.80431162,-3.9050551
0.0024913369,0.80315214,1.371612,-5.4416742
1.245262,0.67015966,0.99036894,-4.7333064
1.0047814,0.8307537,1.1188229,-5.4429582
-0.026308787,1.1197858,1.5514308,-6.0542944
-2.9271016,1.5445924,2.1031529,-7.0920263
0.18031888,1.1347411,2.1678436,-7.2681833
-0.68040016,0.53311897,1.770323,-8.8099607
-0.28131716,0.76143586,1.7426427,-6.5555782
2.2243708,0.32243347,0.76376704,-4.8435791
2.2782797,0.31342637,0.75431039,-4.9093341
-2.1321752,1.5853735,0.79743512,-4.2795031
0.57172017,0.71682004,0.66466241,-3.7188
1.2360216,0.67543377,0.85427138,-4.5319387
-5.6790745,2.3112734,0.9484338,-7.7913167
-2.743302,1.6237494,1.6776608,-6.1388733
-3.252796,1.8171658,0.80827283,-4.788647
1.6307853,0.51435393,1.2167889,-5.1772666
1.2307987,0.60316147,1.2391462,-5.103816
1.4307961,0.49939283,1.0234886,-4.6873656
-0.50039547,0.97100696,2.1267233,-6.8623274
